OSM ID,Highway Type,Buffer Distance (km),Original Global Efficiency,New Global Efficiency,Change in Efficiency
1180091858,path,45,0.000526811,0.000526804,-7.50E-09
1180091858,path,50,0.000453307,0.000453302,-5.83E-09
1180091858,path,60,0.000375782,0.000375779,-3.03E-09
26403037,trunk,5,0.006775927,0.006232181,-0.000543745
26403037,trunk,10,0.002523642,0.002496185,-2.75E-05
26403037,trunk,15,0.00240439,0.002391405,-1.30E-05
26403037,trunk,20,0.002105924,0.002099796,-6.13E-06
26403037,trunk,25,0.001572378,0.001569179,-3.20E-06
26403037,trunk,30,0.001155315,0.001153499,-1.82E-06
26403037,trunk,35,0.00084777,0.000846646,-1.12E-06
26403037,trunk,40,0.000642713,0.000641971,-7.42E-07
26403037,trunk,45,0.000584278,0.000583637,-6.41E-07
26403037,trunk,50,0.000524862,0.000524309,-5.53E-07
26403037,trunk,60,0.000428422,0.000428068,-3.54E-07
26403106,secondary,5,0.007365251,0.007328267,-3.70E-05
26403106,secondary,10,0.002600672,0.00259769,-2.98E-06
26403106,secondary,15,0.002521435,0.002519836,-1.60E-06
26403106,secondary,20,0.002027535,0.002027,-5.35E-07
26403106,secondary,25,0.001615726,0.001615333,-3.92E-07
26403106,secondary,30,0.00128217,0.00128187,-3.01E-07
26403106,secondary,35,0.000819797,0.000819634,-1.62E-07
26403106,secondary,40,0.00063654,0.000636446,-9.34E-08
26403106,secondary,45,0.000569272,0.000569193,-7.89E-08
26403106,secondary,50,0.00050754,0.000507473,-6.69E-08
26403106,secondary,60,0.000416551,0.000416512,-3.90E-08
456635131,trunk,5,0.007194,0.006671628,-0.000522371
456635131,trunk,10,0.003452723,0.003402373,-5.03E-05
456635131,trunk,15,0.002480711,0.002469716,-1.10E-05
456635131,trunk,20,0.001925474,0.001919826,-5.65E-06
456635131,trunk,25,0.001594491,0.001591954,-2.54E-06
456635131,trunk,30,0.001163922,0.001162531,-1.39E-06
456635131,trunk,35,0.000926947,0.000926003,-9.44E-07
456635131,trunk,40,0.000651152,0.000650588,-5.64E-07
456635131,trunk,45,0.000596444,0.000595958,-4.86E-07
456635131,trunk,50,0.000529204,0.000528789,-4.15E-07
456635131,trunk,60,0.000416445,0.000416182,-2.63E-07
37521586,trunk,5,0.014518424,0.014455876,-6.25E-05
37521586,trunk,10,0.013663609,0.013617756,-4.59E-05
37521586,trunk,15,0.009990843,0.009961009,-2.98E-05
37521586,trunk,20,0.007104005,0.00708622,-1.78E-05
37521586,trunk,25,0.002727715,0.002722376,-5.34E-06
37521586,trunk,30,0.001668766,0.001667446,-1.32E-06
37521586,trunk,35,0.001640882,0.001639884,-9.97E-07
37521586,trunk,40,0.001265521,0.00126481,-7.11E-07
37521586,trunk,45,0.00102569,0.001025201,-4.89E-07
37521586,trunk,50,0.000777591,0.000777264,-3.27E-07
37521586,trunk,60,0.000539489,0.00053932,-1.69E-07
235847473,primary,5,0.01435637,0.014338918,-1.75E-05
235847473,primary,10,0.012705368,0.012693719,-1.16E-05
235847473,primary,15,0.01009237,0.010084562,-7.81E-06
235847473,primary,20,0.005442528,0.005439104,-3.42E-06
235847473,primary,25,0.003252292,0.003250934,-1.36E-06
235847473,primary,30,0.001733079,0.001732809,-2.70E-07
235847473,primary,35,0.001461951,0.001461782,-1.69E-07
235847473,primary,40,0.001245079,0.001244954,-1.25E-07
235847473,primary,45,0.00099523,0.000995143,-8.62E-08
235847473,primary,50,0.000790872,0.000790814,-5.77E-08
235847473,primary,60,0.000541114,0.000541083,-3.06E-08
102490543,trunk,5,0.01454254,0.014511674,-3.09E-05
102490543,trunk,10,0.012916536,0.012895636,-2.09E-05
102490543,trunk,15,0.009974096,0.009958363,-1.57E-05
102490543,trunk,20,0.005769048,0.005760702,-8.35E-06
102490543,trunk,25,0.003127421,0.003121951,-5.47E-06
102490543,trunk,30,0.001714879,0.001713248,-1.63E-06
102490543,trunk,35,0.001487433,0.001486169,-1.26E-06
102490543,trunk,40,0.00125485,0.00125383,-1.02E-06
102490543,trunk,45,0.000993869,0.00099313,-7.39E-07
102490543,trunk,50,0.000774027,0.000773513,-5.14E-07
102490543,trunk,60,0.000539742,0.000539481,-2.61E-07
397662021,trunk_link,5,0.014487304,0.014485453,-1.85E-06
397662021,trunk_link,10,0.013048263,0.013047082,-1.18E-06
397662021,trunk_link,15,0.010026685,0.010025917,-7.69E-07
397662021,trunk_link,20,0.006534142,0.006533736,-4.06E-07
397662021,trunk_link,25,0.003111875,0.003111742,-1.32E-07
397662021,trunk_link,30,0.001739057,0.001739033,-2.44E-08
397662021,trunk_link,35,0.0015444,0.001544384,-1.55E-08
397662021,trunk_link,40,0.001254489,0.001254478,-1.08E-08
397662021,trunk_link,45,0.001004365,0.001004358,-6.98E-09
397662021,trunk_link,50,0.000767014,0.00076701,-4.59E-09
397662021,trunk_link,60,0.00054348,0.000543478,-2.33E-09
406333255,trunk,5,0.00742157,0.007088995,-0.000332575
406333255,trunk,10,0.002939323,0.002825078,-0.000114246
406333255,trunk,15,0.0015147,0.001473994,-4.07E-05
406333255,trunk,20,0.000953289,0.000866233,-8.71E-05
406333255,trunk,25,0.000592391,0.000523305,-6.91E-05
406333255,trunk,30,0.000441672,0.000393084,-4.86E-05
406333255,trunk,35,0.000473496,0.000422784,-5.07E-05
406333255,trunk,40,0.000521971,0.000479993,-4.20E-05
406333255,trunk,45,0.000477859,0.000434395,-4.35E-05
406333255,trunk,50,0.000443689,0.000405809,-3.79E-05
406333255,trunk,60,0.000504103,0.00046996,-3.41E-05
997064514,track,5,0.009473194,0.009354757,-0.000118437
997064514,track,10,0.001759486,0.001756789,-2.70E-06
997064514,track,15,0.001259865,0.00125913,-7.36E-07
997064514,track,20,0.000907408,0.000906979,-4.30E-07
997064514,track,25,0.000745537,0.000745286,-2.51E-07
997064514,track,30,0.000472663,0.000472607,-5.56E-08
997064514,track,35,0.000494537,0.000494512,-2.55E-08
997064514,track,40,0.000511672,0.000511655,-1.64E-08
997064514,track,45,0.000516194,0.000516179,-1.46E-08
997064514,track,50,0.000508854,0.000508841,-1.31E-08
997064514,track,60,0.000451513,0.000451504,-8.80E-09
328333128,trunk,5,0.005021973,0.004292531,-0.000729442
328333128,trunk,10,0.001868288,0.001701632,-0.000166656
328333128,trunk,15,0.001548431,0.00144969,-9.87E-05
328333128,trunk,20,0.001368237,0.001290217,-7.80E-05
328333128,trunk,25,0.000941852,0.000916588,-2.53E-05
328333128,trunk,30,0.000740574,0.000722679,-1.79E-05
328333128,trunk,35,0.000683868,0.000655758,-2.81E-05
328333128,trunk,40,0.000492956,0.000474842,-1.81E-05
328333128,trunk,45,0.000420576,0.000405819,-1.48E-05
328333128,trunk,50,0.000349889,0.00033896,-1.09E-05
328333128,trunk,60,0.000463921,0.000456278,-7.64E-06
911374390,tertiary,5,0.028689488,0.028090181,-0.000599307
911374390,tertiary,10,0.003141567,0.00306318,-7.84E-05
911374390,tertiary,15,0.001727851,0.0017049,-2.30E-05
911374390,tertiary,20,0.001390459,0.001370401,-2.01E-05
911374390,tertiary,25,0.001084961,0.001072129,-1.28E-05
911374390,tertiary,30,0.000762632,0.000755448,-7.18E-06
911374390,tertiary,35,0.000713402,0.000703658,-9.74E-06
911374390,tertiary,40,0.000529221,0.000522441,-6.78E-06
911374390,tertiary,45,0.000454895,0.000448721,-6.17E-06
911374390,tertiary,50,0.000421014,0.00041574,-5.27E-06
911374390,tertiary,60,0.00051089,0.000507815,-3.08E-06
211549389,trunk,5,0.002736288,0.002662651,-7.36E-05
211549389,trunk,10,0.002540089,0.002422804,-0.000117286
211549389,trunk,15,0.001292663,0.001196565,-9.61E-05
211549389,trunk,20,0.0008546,0.000807447,-4.72E-05
211549389,trunk,25,0.000576389,0.000562957,-1.34E-05
211549389,trunk,30,0.000481624,0.000443449,-3.82E-05
211549389,trunk,35,0.000501468,0.000470777,-3.07E-05
211549389,trunk,40,0.000514127,0.000506978,-7.15E-06
211549389,trunk,45,0.000515477,0.000508024,-7.45E-06
211549389,trunk,50,0.000491874,0.000485053,-6.82E-06
211549389,trunk,60,0.000476098,0.000469769,-6.33E-06
297778757,trunk,5,0.003641375,0.003458947,-0.000182428
297778757,trunk,10,0.002351108,0.002285741,-6.54E-05
297778757,trunk,15,0.00148825,0.001459404,-2.88E-05
297778757,trunk,20,0.000908657,0.000893209,-1.54E-05
297778757,trunk,25,0.000735675,0.000724501,-1.12E-05
297778757,trunk,30,0.000652182,0.000645668,-6.51E-06
297778757,trunk,35,0.000594099,0.000590899,-3.20E-06
297778757,trunk,40,0.000570835,0.000568916,-1.92E-06
297778757,trunk,45,0.000527528,0.000526296,-1.23E-06
297778757,trunk,50,0.000513824,0.000512703,-1.12E-06
297778757,trunk,60,0.000509084,0.000508055,-1.03E-06
30705816,trunk,5,0.003117712,0.003009034,-0.000108678
30705816,trunk,10,0.002536959,0.002422082,-0.000114877
30705816,trunk,15,0.001225662,0.001153197,-7.25E-05
30705816,trunk,20,0.000725339,0.000689199,-3.61E-05
30705816,trunk,25,0.000445787,0.000421758,-2.40E-05
30705816,trunk,30,0.00048197,0.000443341,-3.86E-05
30705816,trunk,35,0.000502403,0.000471357,-3.10E-05
30705816,trunk,40,0.000521892,0.000490723,-3.12E-05
30705816,trunk,45,0.000506845,0.000499441,-7.40E-06
30705816,trunk,50,0.000470887,0.000463844,-7.04E-06
30705816,trunk,60,0.000451544,0.000445585,-5.96E-06
289910507,trunk,5,0.00973136,0.009094202,-0.000637158
289910507,trunk,10,0.002646822,0.002447586,-0.000199235
289910507,trunk,15,0.00129031,0.001196523,-9.38E-05
289910507,trunk,20,0.000869144,0.000819153,-5.00E-05
289910507,trunk,25,0.00058492,0.000568708,-1.62E-05
289910507,trunk,30,0.000424424,0.000404556,-1.99E-05
289910507,trunk,35,0.000508326,0.000477318,-3.10E-05
289910507,trunk,40,0.000509977,0.000503092,-6.89E-06
289910507,trunk,45,0.000519248,0.000511775,-7.47E-06
289910507,trunk,50,0.0005029,0.000495949,-6.95E-06
289910507,trunk,60,0.00047015,0.000463902,-6.25E-06
152605009,trunk,5,0.006891439,0.006705921,-0.000185518
152605009,trunk,10,0.002835032,0.002740433,-9.46E-05
152605009,trunk,15,0.001892419,0.001663602,-0.000228816
152605009,trunk,20,0.001304988,0.001129437,-0.00017555
152605009,trunk,25,0.000843933,0.000728536,-0.000115397
152605009,trunk,30,0.000553206,0.000474571,-7.86E-05
152605009,trunk,35,0.000438383,0.000379558,-5.88E-05
152605009,trunk,40,0.000408547,0.00035965,-4.89E-05
152605009,trunk,45,0.000390067,0.000351445,-3.86E-05
152605009,trunk,50,0.000432742,0.000395991,-3.68E-05
152605009,trunk,60,0.00046551,0.000433291,-3.22E-05
213795176,tertiary,5,0.004592747,0.004468671,-0.000124076
213795176,tertiary,10,0.002493037,0.00245006,-4.30E-05
213795176,tertiary,15,0.002025427,0.00199141,-3.40E-05
213795176,tertiary,20,0.001421291,0.001413032,-8.26E-06
213795176,tertiary,25,0.000958477,0.000955237,-3.24E-06
213795176,tertiary,30,0.00080312,0.000801353,-1.77E-06
213795176,tertiary,35,0.000686291,0.000684935,-1.36E-06
213795176,tertiary,40,0.000571879,0.000570841,-1.04E-06
213795176,tertiary,45,0.000481182,0.00048049,-6.91E-07
213795176,tertiary,50,0.00040298,0.000402241,-7.39E-07
213795176,tertiary,60,0.000444635,0.000444155,-4.80E-07
39256212,trunk,5,0.005639833,0.005619728,-2.01E-05
39256212,trunk,10,0.002243587,0.002239233,-4.35E-06
39256212,trunk,15,0.001493449,0.001491402,-2.05E-06
39256212,trunk,20,0.001038609,0.001037735,-8.74E-07
39256212,trunk,25,0.000776983,0.000776413,-5.69E-07
39256212,trunk,30,0.000615615,0.000615236,-3.79E-07
39256212,trunk,35,0.000455371,0.000455283,-8.80E-08
39256212,trunk,40,0.000485991,0.000485942,-4.87E-08
39256212,trunk,45,0.000505372,0.000505337,-3.57E-08
39256212,trunk,50,0.000508299,0.000508267,-3.15E-08
39256212,trunk,60,0.000480998,0.000480974,-2.42E-08
406333258,trunk,5,0.003884904,0.003712916,-0.000171988
406333258,trunk,10,0.002947336,0.0027955,-0.000151836
406333258,trunk,15,0.001476389,0.00142389,-5.25E-05
406333258,trunk,20,0.000921299,0.000841299,-8.00E-05
406333258,trunk,25,0.00058046,0.000512891,-6.76E-05
406333258,trunk,30,0.000437237,0.000388973,-4.83E-05
406333258,trunk,35,0.000471289,0.00042064,-5.06E-05
406333258,trunk,40,0.000510187,0.00046904,-4.11E-05
406333258,trunk,45,0.000479074,0.000435468,-4.36E-05
406333258,trunk,50,0.000439598,0.000402016,-3.76E-05
406333258,trunk,60,0.000504999,0.0004704,-3.46E-05
289910507,trunk,5,0.00973136,0.009094202,-0.000637158
289910507,trunk,10,0.002646822,0.002447586,-0.000199235
289910507,trunk,15,0.00129031,0.001196523,-9.38E-05
289910507,trunk,20,0.000869144,0.000819153,-5.00E-05
289910507,trunk,25,0.00058492,0.000568708,-1.62E-05
289910507,trunk,30,0.000424424,0.000404556,-1.99E-05
289910507,trunk,35,0.000508326,0.000477318,-3.10E-05
289910507,trunk,40,0.000509977,0.000503092,-6.89E-06
289910507,trunk,45,0.000519248,0.000511775,-7.47E-06
289910507,trunk,50,0.0005029,0.000495949,-6.95E-06
289910507,trunk,60,0.00047015,0.000463902,-6.25E-06
147005239,trunk,5,0.010853351,0.010131715,-0.000721636
147005239,trunk,10,0.001663459,0.001568409,-9.50E-05
147005239,trunk,15,0.001232545,0.001150878,-8.17E-05
147005239,trunk,20,0.000904434,0.000848746,-5.57E-05
147005239,trunk,25,0.000749717,0.000703648,-4.61E-05
147005239,trunk,30,0.000477969,0.000462871,-1.51E-05
147005239,trunk,35,0.000464564,0.000430344,-3.42E-05
147005239,trunk,40,0.000509506,0.000502551,-6.95E-06
147005239,trunk,45,0.000522767,0.000515513,-7.25E-06
147005239,trunk,50,0.000510765,0.000503589,-7.18E-06
147005239,trunk,60,0.000449858,0.000443684,-6.17E-06
289910507,trunk,5,0.00973136,0.009094202,-0.000637158
289910507,trunk,10,0.002646822,0.002447586,-0.000199235
289910507,trunk,15,0.00129031,0.001196523,-9.38E-05
289910507,trunk,20,0.000869144,0.000819153,-5.00E-05
289910507,trunk,25,0.00058492,0.000568708,-1.62E-05
289910507,trunk,30,0.000424424,0.000404556,-1.99E-05
289910507,trunk,35,0.000508326,0.000477318,-3.10E-05
289910507,trunk,40,0.000509977,0.000503092,-6.89E-06
289910507,trunk,45,0.000519248,0.000511775,-7.47E-06
289910507,trunk,50,0.0005029,0.000495949,-6.95E-06
289910507,trunk,60,0.00047015,0.000463902,-6.25E-06
911374391,tertiary,5,0.020929813,0.020603318,-0.000326495
911374391,tertiary,10,0.002568376,0.002497191,-7.12E-05
911374391,tertiary,15,0.001639206,0.001615116,-2.41E-05
911374391,tertiary,20,0.001364534,0.001343355,-2.12E-05
911374391,tertiary,25,0.00111945,0.001108045,-1.14E-05
911374391,tertiary,30,0.000719454,0.000712897,-6.56E-06
911374391,tertiary,35,0.000711389,0.000701321,-1.01E-05
911374391,tertiary,40,0.000532812,0.000525789,-7.02E-06
911374391,tertiary,45,0.000446207,0.000440028,-6.18E-06
911374391,tertiary,50,0.000403173,0.000398034,-5.14E-06
911374391,tertiary,60,0.000494305,0.000491233,-3.07E-06
289910507,trunk,5,0.00973136,0.009094202,-0.000637158
289910507,trunk,10,0.002646822,0.002447586,-0.000199235
289910507,trunk,15,0.00129031,0.001196523,-9.38E-05
289910507,trunk,20,0.000869144,0.000819153,-5.00E-05
289910507,trunk,25,0.00058492,0.000568708,-1.62E-05
289910507,trunk,30,0.000424424,0.000404556,-1.99E-05
289910507,trunk,35,0.000508326,0.000477318,-3.10E-05
289910507,trunk,40,0.000509977,0.000503092,-6.89E-06
289910507,trunk,45,0.000519248,0.000511775,-7.47E-06
289910507,trunk,50,0.0005029,0.000495949,-6.95E-06
289910507,trunk,60,0.00047015,0.000463902,-6.25E-06
1105041636,unclassified,5,0.019438964,0.019298382,-0.000140582
1105041636,unclassified,10,0.00271795,0.002715323,-2.63E-06
1105041636,unclassified,15,0.001255491,0.001254931,-5.60E-07
1105041636,unclassified,20,0.000985368,0.00098499,-3.78E-07
1105041636,unclassified,25,0.000783363,0.000783149,-2.14E-07
1105041636,unclassified,30,0.00056648,0.000566416,-6.39E-08
1105041636,unclassified,35,0.000437,0.000436975,-2.54E-08
1105041636,unclassified,40,0.000509847,0.000509833,-1.43E-08
1105041636,unclassified,45,0.00050781,0.000507798,-1.23E-08
1105041636,unclassified,50,0.000519583,0.000519573,-1.08E-08
1105041636,unclassified,60,0.000460343,0.000460335,-7.33E-09
165574116,unclassified,5,0.004299969,0.004191537,-0.000108433
165574116,unclassified,10,0.002654825,0.002612335,-4.25E-05
165574116,unclassified,15,0.001842682,0.001831631,-1.11E-05
165574116,unclassified,20,0.001330632,0.00132633,-4.30E-06
165574116,unclassified,25,0.000837754,0.000836197,-1.56E-06
165574116,unclassified,30,0.000784009,0.000782769,-1.24E-06
165574116,unclassified,35,0.000638572,0.000637662,-9.10E-07
